web-scraper-order,web-scraper-start-url,List,List-href,bio,image-src,facts
"1518863302-2464","https://en.wikipedia.org/wiki/100_Greatest_African_Americans","Alain Locke","https://en.wikipedia.org/wiki/Alain_Locke","Alain Leroy Locke (September 13, 1885 – June 9, 1954) was an American writer, philosopher, educator, and patron of the arts. Distinguished as the first African-American Rhodes Scholar in 1907, Locke was the philosophical architect —the acknowledged ""Dean""— of the Harlem Renaissance. As a result, popular listings of influential African Americans have repeatedly included him. On March 19, 1968, the Rev. Dr. Martin Luther King, Jr. proclaimed: ""We're going to let our children know that the only philosophers that lived were not Plato and Aristotle, but W. E. B. Du Bois and Alain Locke came through the universe.""[1]","//upload.wikimedia.org/wikipedia/en/thumb/1/1d/Alain_LeRoy_Locke.jpg/220px-Alain_LeRoy_Locke.jpg","[{""facts"":""Locke circa 1946""},{""facts"":""Alain Leroy Locke\n\n(1885-09-13)September 13, 1885\n\nPhiladelphia, Pennsylvania, United States""},{""facts"":""June 9, 1954(1954-06-09) (aged 68)\n\nNew York City, New York, United States""},{""facts"":""Congressional Cemetery""},{""facts"":""Writer, philosopher, educator, and patron of the arts""},{""facts"":""English""},{""facts"":""American""},{""facts"":""Harvard University, Hertford College, Oxford, Humboldt University of Berlin, Central High School (Philadelphia)""}]"
"1518863277-2452","https://en.wikipedia.org/wiki/100_Greatest_African_Americans","Rosa Parks","https://en.wikipedia.org/wiki/Rosa_Parks","Rosa Louise McCauley Parks (February 4, 1913 – October 24, 2005) was an activist in the Civil Rights Movement, whom the United States Congress called ""the first lady of civil rights"" and ""the mother of the freedom movement"".[1]","//upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Rosaparks.jpg/220px-Rosaparks.jpg","[{""facts"":""Rosa Parks in 1955, with Martin Luther King, Jr. in the background""},{""facts"":""Rosa Louise McCauley\n\n(1913-02-04)February 4, 1913\n\nTuskegee, Alabama, U.S.""},{""facts"":""October 24, 2005(2005-10-24) (aged 92)\n\nDetroit, Michigan, U.S.""},{""facts"":""Civil rights activist""},{""facts"":""Montgomery Bus Boycott""},{""facts"":""Raymond Parks (m. 1932; d. 1977)""},{""facts"":""""}]"
"1518863228-2430","https://en.wikipedia.org/wiki/100_Greatest_African_Americans","Walter F. White","https://en.wikipedia.org/wiki/Walter_F._White","Walter Francis White (July 1, 1893 – March 21, 1955) was an African-American civil rights activist who led the National Association for the Advancement of Colored People (NAACP) for almost a quarter of a century, 1931–1955, after starting with the organization as an investigator in 1918. He directed a broad program of legal challenges to racial segregation and disfranchisement. He was also a journalist, novelist, and essayist. He graduated in 1916 from Atlanta University (now Clark Atlanta University), a historically black college.","//upload.wikimedia.org/wikipedia/commons/thumb/8/87/Walter_Francis_White.jpg/220px-Walter_Francis_White.jpg","[{""facts"":""""},{""facts"":""In office\n\n1931–1955""},{""facts"":""James Weldon Johnson""},{""facts"":""Roy Wilkins""},{""facts"":""""},{""facts"":""(1893-07-01)July 1, 1893\n\nAtlanta, Georgia, U.S.""},{""facts"":""Died""},{""facts"":""March 21, 1955(1955-03-21) (aged 61)\n\nManhattan, New York City, New York, U.S.""},{""facts"":""Nationality""},{""facts"":""American""},{""facts"":""Parents""},{""facts"":""George W. White\n\nMadeline Harrison""},{""facts"":""Alma mater""},{""facts"":""Atlanta University""},{""facts"":""Known for""},{""facts"":""Civil rights activist""}]"
"1518863312-2469","https://en.wikipedia.org/wiki/100_Greatest_African_Americans","Percy Julian","https://en.wikipedia.org/wiki/Percy_Julian","Percy Lavon Julian (April 11, 1899 – April 19, 1975) was an African American research chemist and a pioneer in the chemical synthesis of medicinal drugs from plants.[1] He was the first to synthesize the natural product physostigmine, and a pioneer in the industrial large-scale chemical synthesis of the human hormones progesterone and testosterone from plant sterols such asstigmasterol and sitosterol. His work laid the foundation for the steroid drug industry's production of cortisone, other corticosteroids, and birth control pills.[2][3][4]","//upload.wikimedia.org/wikipedia/en/thumb/d/d6/Percy_Lavon_Julian.jpg/220px-Percy_Lavon_Julian.jpg","[{""facts"":""Julian circa 1940–1950""},{""facts"":""(1899-04-11)April 11, 1899\n\nMontgomery, Alabama""},{""facts"":""April 19, 1975(1975-04-19) (aged 76)\n\nWaukegan, Illinois""},{""facts"":""American""},{""facts"":""DePauw University (BA)\n\nHarvard University (MS)\n\nUniversity of Vienna (PhD)""},{""facts"":""Chemist""},{""facts"":""Anna Roselle Johnson\n\n(1935–1975)""},{""facts"":""Percy Lavon Julian, Jr.\n\n(1940–2008)\n\nFaith Roselle Julian\n\n(1944–)""},{""facts"":""Elizabeth Lena Adams\n\n(1878–?)\n\nJames Sumner Julian\n\n(1871–1951)""}]"
"1518863320-2473","https://en.wikipedia.org/wiki/100_Greatest_African_Americans","Mae Jemison","https://en.wikipedia.org/wiki/Mae_Jemison","Mae Carol Jemison (born October 17, 1956) is an American engineer, physician and NASA astronaut. She became the first African American woman to travel in space when she went into orbit aboard the Space Shuttle Endeavour on September 12, 1992. After medical school and a brief general practice, Jemison served in the Peace Corps from 1985 until 1987, when she was selected by NASA to join the astronaut corps. She resigned from NASA in 1993 to found a company researching the application of technology to daily life. She has appeared on television several times, including as an actress in an episode of Star Trek: The Next Generation. She is a dancer and holds nine honorary doctorates in science, engineering, letters, and the humanities. She is the current principal of the 100 Year Starship organization.","//upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Dr._Mae_C._Jemison%2C_First_African-American_Woman_in_Space_-_GPN-2004-00020.jpg/220px-Dr._Mae_C._Jemison%2C_First_African-American_Woman_in_Space_-_GPN-2004-00020.jpg","[{""facts"":""Jemison in July 1992 { 61}""},{""facts"":""American""},{""facts"":""Retired""},{""facts"":""Mae Carol Jemison\n\n(1956-10-17) October 17, 1956 (age 61)\n\nDecatur, Alabama, U.S.""},{""facts"":""Other occupation""},{""facts"":""Physician\n\nCollege professor""},{""facts"":""Time in space""},{""facts"":""190 h 30 min 23 s""},{""facts"":""1987 NASA Group""},{""facts"":""STS-47""},{""facts"":""Mission insignia""},{""facts"":""Mission insignia""},{""facts"":""""}]"
"1518863285-2456","https://en.wikipedia.org/wiki/100_Greatest_African_Americans","Garrett Morgan","https://en.wikipedia.org/wiki/Garrett_Morgan","Garrett Augustus Morgan, Sr. (March 4, 1877 – July 27, 1963) was an American inventor and community leader. He was the subject of a newspaper feature in Cleveland, Ohio, for a heroic rescue in 1916 of workers trapped within a water intake tunnel, 50 ft (15 m) beneath Lake Erie. He performed his rescue using a hood fashioned to protect his eyes from smoke and featuring a series of air tubes that hung near the ground to draw clean air beneath the rising smoke. This enabled Morgan to lengthen his ability to endure the inhospitable conditions of a smoke-filled room. Other inventions of Morgan's include the development of a chemical for hair-straightening. Morgan is also credited as the first African American in Cleveland to own an automobile.","//upload.wikimedia.org/wikipedia/en/thumb/f/f7/Garrett_Morgan.gif/220px-Garrett_Morgan.gif","[{""facts"":""Garrett Augustus Morgan""},{""facts"":""(1877-03-04)March 4, 1877\n\nClaysville, Kentucky[1]""},{""facts"":""July 27, 1963(1963-07-27) (aged 86)\n\nCleveland, Ohio[1]""},{""facts"":""Big Chief Mason""},{""facts"":""Inventor\nentrepreneur""},{""facts"":""Inventor\nentrepreneur""},{""facts"":""Inventing a type of respiratory protective hood""}]"
"1518863289-2458","https://en.wikipedia.org/wiki/100_Greatest_African_Americans","Oscar Micheaux","https://en.wikipedia.org/wiki/Oscar_Micheaux","Oscar Devereaux Micheaux (US: /ˈɒskə.mɪˈʃoʊ/ ( listen); January 2, 1884 – March 25, 1951) was an African American author, film director and independent producer of more than 44 films. Although the short-lived Lincoln Motion Picture Company was the first movie company owned and controlled by black filmmakers,[1] Micheaux is regarded as the first major African-American feature filmmaker, a prominent producer of race film, and has been described as ""the most successful African-American filmmaker of the first half of the 20th century"".[2] He produced both silent films and sound films when the industry changed to incorporate speaking actors.","//upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Oscar_Micheaux.jpg/180px-Oscar_Micheaux.jpg","[{""facts"":""Oscar Devereaux Micheaux\n\n(1884-01-02)January 2, 1884\n\nMetropolis, Illinois, United States""},{""facts"":""March 25, 1951(1951-03-25) (aged 67)\n\nCharlotte, North Carolina, United States""},{""facts"":""Director, author""},{""facts"":""Orlean McCracken (m.1910)\nAlice B. Russell (m.1926)""},{""facts"":""Directors Guild of America Awards\n\n1986 Golden Jubilee Special Award\n\nHollywood Walk of Fame\n\n6721 Hollywood Boulevard""}]"
"1518863318-2472","https://en.wikipedia.org/wiki/100_Greatest_African_Americans","Jack Johnson","https://en.wikipedia.org/wiki/Jack_Johnson_(boxer)","John Arthur ""Jack"" Johnson (March 31, 1878 – June 10, 1946), nicknamed the Galveston Giant, was an American boxer who, at the height of the Jim Crow era, became the first African American world heavyweight boxing champion (1908–1915). Among the period's most dominant champions, Johnson remains a boxing legend, with his 1910 fight against James J. Jeffries dubbed the ""fight of the century.""[4]","//upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Jack_Johnson1.jpg/250px-Jack_Johnson1.jpg","[{""facts"":""Johnson in 1915""},{""facts"":""John Arthur Johnson[1]""},{""facts"":""Galveston Giant[2]""},{""facts"":""Heavyweight[2]""},{""facts"":""6 ft 1⁄2 in (184.2 cm)[1][3]""},{""facts"":""74 in (188 cm)[2]""},{""facts"":""(1878-03-31)March 31, 1878[2]\n\nGalveston, Texas[2]""},{""facts"":""June 10, 1946(1946-06-10) (aged 68)[2]\n\nFranklinton, North Carolina""},{""facts"":""Stance""},{""facts"":""Orthodox[2]""},{""facts"":""Boxing record""},{""facts"":""Total fights""},{""facts"":""104""},{""facts"":""Wins""},{""facts"":""73""},{""facts"":""Wins by KO""},{""facts"":""40""},{""facts"":""Losses""},{""facts"":""13""},{""facts"":""Draws""},{""facts"":""10""},{""facts"":""No contests""},{""facts"":""5""}]"
"1518863347-2486","https://en.wikipedia.org/wiki/100_Greatest_African_Americans","James Forten","https://en.wikipedia.org/wiki/James_Forten","James Forten (September 2, 1766 – March 4, 1842) was an African-American abolitionist and wealthy businessman in Philadelphia, Pennsylvania. Born free in the city, he became a sailmaker after the American Revolutionary War. Following an apprenticeship, he became the foreman and bought the sail loft when his boss retired. Based on equipment he himself had developed, he established a highly profitable business. It was located on the busy waterfront of the Delaware River, in an area now called Penn's Landing.","//upload.wikimedia.org/wikipedia/commons/thumb/9/94/James_Forten_%28cropped%29.jpg/220px-James_Forten_%28cropped%29.jpg","[{""facts"":""portrait of James Forten, c.1834, probably by Robert Douglass, Jr.[1]""},{""facts"":""(1766-09-02)September 2, 1766\n\nPhiladelphia, Pennsylvania""},{""facts"":""March 4, 1842(1842-03-04) (aged 75)\n\nPhiladelphia, Pennsylvania, U.S.""},{""facts"":""Sailor, sailmaker, convenience store manager, abolitionist""},{""facts"":""Martha Beatty\n\nCharlotte Vandine""},{""facts"":""Robert Bridges Forten\n\nMargaretta Forten\n\nHarriet Forten Purvis\n\nSarah Louisa Forten\n\nCharlotta Forten\n\nWilliam Deas Forten\n\nMary Theresa Forten\n\nThomas Willing Francis Forten\n\nJames Forten, Jr.""},{""facts"":""Charlotte Forten Grimké (granddaughter)""}]"
"1518863306-2466","https://en.wikipedia.org/wiki/100_Greatest_African_Americans","Martin Luther King, Jr.","https://en.wikipedia.org/wiki/Martin_Luther_King,_Jr.","Martin Luther King Jr. (January 15, 1929 – April 4, 1968) was an American Baptist minister and activist who became the most visible spokesperson and leader in the civil rights movement from 1954 through 1968. He is best known for his role in the advancement of civil rights using the tactics of nonviolence and civil disobedience based on his Christian beliefs and inspired by the nonviolent activism of Mahatma Gandhi.","//upload.wikimedia.org/wikipedia/commons/thumb/0/05/Martin_Luther_King%2C_Jr..jpg/220px-Martin_Luther_King%2C_Jr..jpg","[{""facts"":""King in 1964""},{""facts"":""""},{""facts"":""In office\n\n1957–1968""},{""facts"":""Inaugural holder""},{""facts"":""Ralph Abernathy""},{""facts"":""""},{""facts"":""Martin Luther King Jr.\n\n(1929-01-15)January 15, 1929\n\nAtlanta, Georgia, U.S.""},{""facts"":""Died""},{""facts"":""April 4, 1968(1968-04-04) (aged 39)\n\nMemphis, Tennessee, U.S.""},{""facts"":""Cause of death""},{""facts"":""Gunshot head wound""},{""facts"":""Nationality""},{""facts"":""American""},{""facts"":""Spouse(s)""},{""facts"":""Coretta Scott (m. 1953)""},{""facts"":""Children""},{""facts"":""Yolanda Denise King\nMartin Luther King III\nDexter Scott King\nBernice Albertine King""},{""facts"":""Yolanda Denise King\nMartin Luther King III\nDexter Scott King\nBernice Albertine King""},{""facts"":""Parents""},{""facts"":""Martin Luther King Sr.\nAlberta Williams King""},{""facts"":""Martin Luther King Sr.\nAlberta Williams King""},{""facts"":""Relatives""},{""facts"":""Christine King Farris (sister)\nAlfred Daniel Williams King (brother)\nAlveda King (niece)""},{""facts"":""Christine King Farris (sister)\nAlfred Daniel Williams King (brother)\nAlveda King (niece)""},{""facts"":""Alma mater""},{""facts"":""Morehouse College\nCrozer Theological Seminary\nBoston University""},{""facts"":""Morehouse College\nCrozer Theological Seminary\nBoston University""},{""facts"":""Occupation""},{""facts"":""Minister\nactivist""},{""facts"":""Minister\nactivist""},{""facts"":""Known for""},{""facts"":""Civil rights movement, Peace movement""},{""facts"":""Awards""},{""facts"":""Nobel Peace Prize (1964)\nPresidential Medal of Freedom (1977, posthumous)\nCongressional Gold Medal (2004, posthumous)""},{""facts"":""Nobel Peace Prize (1964)\nPresidential Medal of Freedom (1977, posthumous)\nCongressional Gold Medal (2004, posthumous)""},{""facts"":""Monuments""},{""facts"":""Martin Luther King Jr. Memorial""},{""facts"":""Signature""},{""facts"":""""},{""facts"":""Montgomery bus boycott""}]"
"1518863247-2439","https://en.wikipedia.org/wiki/100_Greatest_African_Americans","Harriet Tubman","https://en.wikipedia.org/wiki/Harriet_Tubman","Harriet Tubman (born Araminta Ross; c. 1822[1] – March 10, 1913) was an American abolitionist, humanitarian, and an armed scout and spy for the United States Army during the American Civil War. Born into slavery, Tubman escaped and subsequently made some thirteen missions to rescue approximately seventy enslaved people, family and friends,[2] using the network of antislavery activists and safe houses known as the Underground Railroad. She later helped abolitionist John Brown recruit men for his raid on Harpers Ferry, and in the post-war era was an active participant in the struggle for women's suffrage.","//upload.wikimedia.org/wikipedia/commons/thumb/9/96/Harriet_Tubman_by_Squyer%2C_NPG%2C_c1885.jpg/220px-Harriet_Tubman_by_Squyer%2C_NPG%2C_c1885.jpg","[{""facts"":""Harriet Tubman c. 1885""},{""facts"":""Araminta Ross\n\nc. 1822[1]\n\nDorchester County, Maryland, United States""},{""facts"":""March 10, 1913 (aged 90–91)\n\nAuburn, New York, United States""},{""facts"":""Fort Hill Cemetery, Auburn, New York, United States""},{""facts"":""Auburn, New York, United States""},{""facts"":""Minty, Moses""},{""facts"":""Civil War Nurse, Suffragist, Civil Rights activist""},{""facts"":""John Tubman (m. 1844–1851)\nNelson Davis (m. 1869; his death 1888)""},{""facts"":""John Tubman (m. 1844–1851)\nNelson Davis (m. 1869; his death 1888)""},{""facts"":""Gertie (adopted)""},{""facts"":""Parent(s)""},{""facts"":""Harriet Greene Ross\nBen Ross""},{""facts"":""Harriet Greene Ross\nBen Ross""},{""facts"":""Relatives""},{""facts"":""Modesty (grandmother)\nLinah (sister)\nMariah Ritty (sister)\nSoph (sister)\nRobert (brother)\nBen (brother)\nRachel (sister)\nHenry (brother)\nMoses (brother)""},{""facts"":""Modesty (grandmother)\nLinah (sister)\nMariah Ritty (sister)\nSoph (sister)\nRobert (brother)\nBen (brother)\nRachel (sister)\nHenry (brother)\nMoses (brother)""},{""facts"":""Atlantic slave trade\n\nMiddle Passage""},{""facts"":""Middle Passage""},{""facts"":""Ghilman""},{""facts"":""History""},{""facts"":""Americas indigenous\n\nU.S. Natives""},{""facts"":""U.S. Natives""},{""facts"":""Lei Áurea""},{""facts"":""Barbados""},{""facts"":""revolt""},{""facts"":""colonial""},{""facts"":""Confederate\n\nList of Confederate monuments and memorials\nRemoval of Confederate monuments and memorials\nList of memorials to Robert E. Lee\nList of memorials to Jefferson Davis\nAnnapolis\n\nRoger B. Taney Monument\n\n\nBaltimore\n\nConfederate Soldiers and Sailors Monument\nConfederate Women's Monument\nRoger B. Taney Monument\nRobert E. Lee and Stonewall Jackson Monument\n\n\nDurham, North Carolina\n\nRobert E. Lee Monument\n\n\nNew Orleans\n\nBattle of Liberty Place Monument\nJefferson Davis Monument\nGeneral Beauregard Equestrian Statue\nRobert E. Lee Monument""},{""facts"":""List of Confederate monuments and memorials""},{""facts"":""Roger B. Taney Monument""},{""facts"":""Confederate Soldiers and Sailors Monument""},{""facts"":""Robert E. Lee Monument""},{""facts"":""Battle of Liberty Place Monument""}]"
"1518863356-2490","https://en.wikipedia.org/wiki/100_Greatest_African_Americans","W. E. B. Du Bois","https://en.wikipedia.org/wiki/W._E._B._Du_Bois","William Edward Burghardt ""W. E. B."" Du Bois (/duːˈbɔɪs/ doo-BOYSS; February 23, 1868 – August 27, 1963) was an American sociologist, historian, civil rights activist, Pan-Africanist, author, writer and editor. Born in Great Barrington, Massachusetts, Du Bois grew up in a relatively tolerant and integrated community. After completing graduate work at the University of Berlin and Harvard, where he was the first African American to earn a doctorate, he became a professor of history, sociology and economics at Atlanta University. Du Bois was one of the co-founders of the National Association for the Advancement of Colored People (NAACP) in 1909.","//upload.wikimedia.org/wikipedia/commons/thumb/1/12/WEB_DuBois_1918.jpg/220px-WEB_DuBois_1918.jpg","[{""facts"":""W. E. B. Du Bois in 1918""},{""facts"":""William Edward Burghardt Du Bois\n\n(1868-02-23)February 23, 1868\n\nGreat Barrington, Massachusetts, U.S.""},{""facts"":""August 27, 1963(1963-08-27) (aged 95)\n\nAccra, Ghana""},{""facts"":""Atlanta, Georgia, U.S.\nNew York City, U.S.""},{""facts"":""Atlanta, Georgia, U.S.\nNew York City, U.S.""},{""facts"":""Fisk University\nHarvard University\nUniversity of Berlin""},{""facts"":""Fisk University\nHarvard University\nUniversity of Berlin""},{""facts"":""The Souls of Black Folk\nBlack Reconstruction in America\nThe Crisis""},{""facts"":""The Souls of Black Folk\nBlack Reconstruction in America\nThe Crisis""},{""facts"":""Nina Gomer (m. 1896; d. 1950)\nLola Shirley Graham, Jr. (m. 1951; his death 1963)""},{""facts"":""Nina Gomer (m. 1896; d. 1950)\nLola Shirley Graham, Jr. (m. 1951; his death 1963)""},{""facts"":""Spingarn Medal\n\n1920\n\nLenin Peace Prize\n\n1959""},{""facts"":""Scientific career""},{""facts"":""Fields""},{""facts"":""Civil rights, sociology, history""},{""facts"":""Institutions""},{""facts"":""Atlanta University, NAACP""},{""facts"":""Thesis""},{""facts"":""The suppression of the African slave-trade to the United States of America, 1638–1870 (1896)""},{""facts"":""Doctoral advisor""},{""facts"":""Albert Bushnell Hart""},{""facts"":""Influences""},{""facts"":""Alexander Crummell\n\nWilliam James""},{""facts"":""""},{""facts"":""Signature""},{""facts"":""""},{""facts"":""St. Louis Commune""},{""facts"":""\""An Essay Toward a History of the Black Man in the Great War\"", The Crisis, vol. 18, no. 2 (June 1919), pp. 63–87.""},{""facts"":""The Quest of the Silver Fleece (1911)""},{""facts"":""The Ordeal of Mansart (1957)""},{""facts"":""Interview with Lewis about W.E.B. Du Bois: The Fight for Equality and the American Century, 1919-1963, April 29, 2001, C-SPAN""},{""facts"":""Presentation by Lewis about his Du Bois biographies at the National Book Festival, September 8, 2001, C-SPAN""},{""facts"":""Presentation by Lewis and Deborah Willis on their book A Small Nation of People: W.E.B. Du Bois and African American Portraits of Progress, October 29, 2003, C-SPAN""}]"
"1518863279-2453","https://en.wikipedia.org/wiki/100_Greatest_African_Americans","Jesse Owens","https://en.wikipedia.org/wiki/Jesse_Owens","James Cleveland ""Jesse"" Owens (September 12, 1913 – March 31, 1980) was an American track and field athlete and four-time Olympic gold medalist in the 1936 Games.","//upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Jesse_Owens3.jpg/240px-Jesse_Owens3.jpg","[{""facts"":""Jesse Owens at the 1936 Olympics in Berlin""},{""facts"":""James Cleveland Owens""},{""facts"":""September 12, 1913\n\nOakville, Alabama, U.S.""},{""facts"":""March 31, 1980(1980-03-31) (aged 66)\n\nTucson, Arizona, U.S.""},{""facts"":""Ohio State University""},{""facts"":""5 ft 10 3⁄4 in (180 cm)[1]""},{""facts"":""165 lb (75 kg)""},{""facts"":""Sport""},{""facts"":""Track and field""},{""facts"":""Event(s)""},{""facts"":""Sprint, Long jump""},{""facts"":""Medal record[hide]\n\n\n\n\n\n\nMen's track and field\n\n\nRepresenting the  United States\n\n\nOlympic Games\n\n\n\n1936 Berlin\n100 m\n\n\n\n1936 Berlin\n200 m\n\n\n\n1936 Berlin\n4×100 m relay\n\n\n\n1936 Berlin\nLong jump""},{""facts"":""Medal record[hide]\n\n\n\n\n\n\nMen's track and field\n\n\nRepresenting the  United States\n\n\nOlympic Games\n\n\n\n1936 Berlin\n100 m\n\n\n\n1936 Berlin\n200 m\n\n\n\n1936 Berlin\n4×100 m relay\n\n\n\n1936 Berlin\nLong jump""},{""facts"":""Medal record[hide]""},{""facts"":""Men's track and field\n\n\nRepresenting the  United States\n\n\nOlympic Games\n\n\n\n1936 Berlin\n100 m\n\n\n\n1936 Berlin\n200 m\n\n\n\n1936 Berlin\n4×100 m relay\n\n\n\n1936 Berlin\nLong jump""},{""facts"":""Men's track and field""},{""facts"":""Representing the  United States""},{""facts"":""Olympic Games""},{""facts"":""""},{""facts"":""1936 Berlin""},{""facts"":""100 m""},{""facts"":""""},{""facts"":""1936 Berlin""},{""facts"":""200 m""},{""facts"":""""},{""facts"":""1936 Berlin""},{""facts"":""4×100 m relay""},{""facts"":""""},{""facts"":""1936 Berlin""},{""facts"":""Long jump""},{""facts"":""OT: The 1920, 1928, 1932, and since 1992, championships incorporated the Olympic Trials, otherwise held as a discrete event.""},{""facts"":""OT: The 1920, 1928, 1932, and since 1992, championships incorporated the Olympic Trials, otherwise held as a discrete event.""}]"
"1518863337-2481","https://en.wikipedia.org/wiki/100_Greatest_African_Americans","Fannie Lou Hamer","https://en.wikipedia.org/wiki/Fannie_Lou_Hamer","Fannie Lou Hamer (/ˈheɪmər/; née Townsend; October 6, 1917 – March 14, 1977) was an American voting and women's rights activist, community organizer, and a leader in the African-American civil rights movement. She was the co-founder and vice-chair of the Freedom Democratic Party, which she represented at the 1964 Democratic National Convention. Hamer also organized Mississippi's Freedom Summer along with the Student Nonviolent Coordinating Committee (SNCC). She was also a co-founder of the National Women's Political Caucus, an organization created to recruit, train, and support women of all races who wish to seek election to government office.","//upload.wikimedia.org/wikipedia/commons/thumb/0/02/Fannie_Lou_Hamer_1964-08-22.jpg/220px-Fannie_Lou_Hamer_1964-08-22.jpg","[{""facts"":""Hamer at the Democratic National Convention, Atlantic City, New Jersey, August 1964""},{""facts"":""Fannie Lou Townsend\n\n(1917-10-06)October 6, 1917\n\nMontgomery County, Mississippi""},{""facts"":""March 14, 1977(1977-03-14) (aged 59)\n\nMound Bayou, Mississippi""},{""facts"":""Ruleville, Mississippi""},{""facts"":""National Women's Political Caucus\n\nStudent Nonviolent Coordinating Committee\n\nNational Council of Negro Women""},{""facts"":""Civil rights leader""},{""facts"":""Vice-chairwoman of Freedom Democratic Party; Co-founder of National Women's Political Caucus""},{""facts"":""Freedom Democratic Party""},{""facts"":""African-American civil rights movement (1954–1968), Women's rights""},{""facts"":""Spouse(s)""},{""facts"":""Perry \""Pap\"" Hamer""},{""facts"":""Children""},{""facts"":""2""},{""facts"":""Awards""},{""facts"":""Inductee of the National Women's Hall of Fame""}]"
"1518863358-2491","https://en.wikipedia.org/wiki/100_Greatest_African_Americans","Charles Drew","https://en.wikipedia.org/wiki/Charles_R._Drew","Charles Richard Drew (June 3, 1904 – April 1, 1950) was an American physician, surgeon, and medical researcher. He researched in the field of blood transfusions, developing improved techniques for blood storage, and applied his expert knowledge to developing large-scale blood banks early in World War II. This allowed medics to save thousands of lives of the Allied forces.[1] The research and development aspect of his blood storage work is disputed.[2] As the most prominent African American in the field, Drew protested against the practice of racial segregation in the donation of blood, as it lacked scientific foundation, and resigned his position with American Red Cross, which maintained the policy until 1950.[3]","//upload.wikimedia.org/wikipedia/en/thumb/9/99/Portrait_of_Charles_Drew.jpg/220px-Portrait_of_Charles_Drew.jpg","[{""facts"":""Charles Richard Drew""},{""facts"":""(1904-06-03)June 3, 1904\n\nWashington, D.C., U.S.""},{""facts"":""April 1, 1950(1950-04-01) (aged 45)\n\nBurlington, North Carolina, U.S.""},{""facts"":""American""},{""facts"":""Amherst College, McGill University, Columbia University""},{""facts"":""Blood banking, blood transfusions""},{""facts"":""Spingarn Medal""},{""facts"":""Scientific career""},{""facts"":""General surgery""},{""facts"":""Institutions""},{""facts"":""Freedman's Hospital\n\nMorgan State University\n\nMontreal General Hospital\n\nHoward University""},{""facts"":""Doctoral advisor""},{""facts"":""John Beattie""},{""facts"":""""}]"
"1518863238-2435","https://en.wikipedia.org/wiki/100_Greatest_African_Americans","David Walker","https://en.wikipedia.org/wiki/David_Walker_(abolitionist)","David Walker (September 28, 1796 – August 6, 1830)[N 1] was an African-American abolitionist, writer and anti-slavery activist. Though his father was a slave, his mother was free so therefore he was free. In 1829, while living in Boston, Massachusetts, he published An Appeal to the Coloured Citizens of the World,[4] a call for black unity and self-help in the fight against oppression and injustice.","","[{""facts"":""August 6, 1830(1830-08-06) (aged 33)[2][3]\n\nBoston, Massachusetts""},{""facts"":""African-American""},{""facts"":""Abolitionist, journalist""},{""facts"":""An Appeal to the Coloured Citizens of the World (1829)""}]"
"1518863410-2516","https://en.wikipedia.org/wiki/100_Greatest_African_Americans","Maya Angelou","https://en.wikipedia.org/wiki/Maya_Angelou","Maya Angelou (/ˈmaɪ.ə ˈændʒəloʊ/ ( listen);[1][2] born Marguerite Annie Johnson; April 4, 1928 – May 28, 2014) was an American poet, memoirist, and civil rights activist. She published seven autobiographies, three books of essays, several books of poetry, and was credited with a list of plays, movies, and television shows spanning over 50 years. She received dozens of awards and more than 50 honorary degrees.[3] Angelou is best known for her series of seven autobiographies, which focus on her childhood and early adult experiences. The first, I Know Why the Caged Bird Sings (1969), tells of her life up to the age of 17 and brought her international recognition and acclaim.","//upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Angelou_at_Clinton_inauguration.jpg/220px-Angelou_at_Clinton_inauguration.jpg","[{""facts"":""Angelou reciting her poem \""On the Pulse of Morning\"" at President Bill Clinton's inauguration, January 1993""},{""facts"":""Marguerite Annie Johnson\n\n(1928-04-04)April 4, 1928\n\nSt. Louis, Missouri, U.S.""},{""facts"":""May 28, 2014(2014-05-28) (aged 86)\n\nWinston-Salem, North Carolina, U.S.""},{""facts"":""Writer, poet, civil rights activist""},{""facts"":""1951–2014""},{""facts"":""Memoir, poetry""},{""facts"":""I Know Why the Caged Bird Sings\n\""On the Pulse of Morning\""""},{""facts"":""I Know Why the Caged Bird Sings\n\""On the Pulse of Morning\""""},{""facts"":""Tosh Angelos (m. 1951; div. 1954)\nPaul du Feu (m. 1974; div. 1983)""},{""facts"":""Tosh Angelos (m. 1951; div. 1954)\nPaul du Feu (m. 1974; div. 1983)""},{""facts"":""1""},{""facts"":""Website""},{""facts"":""www.mayaangelou.com""}]"
